"Id","SalePrice"
1461,120307.93184372
1462,168572.551339459
1463,182785.265127878
1464,189722.796689804
1465,208256.724160166
1466,169135.953514203
1467,178138.998768599
1468,166004.086302915
1469,180786.562824359
1470,126715.109002267
1471,192192.288020414
1472,96163.2771377379
1473,95789.1312090282
1474,157146.613175765
1475,127385.978745308
1476,406874.625150414
1477,256915.515602046
1478,279704.842750555
1479,256978.19289568
1480,442828.309492711
1481,354927.702708877
1482,207093.332414315
1483,174619.518814875
1484,171797.646487954
1485,185439.019879855
1486,195716.563680389
1487,333624.72911688
1488,230374.726615781
1489,193418.933420183
1490,227275.927395222
1491,186961.829354517
1492,91605.7389506894
1493,170379.259280621
1494,302067.903949251
1495,295924.136533204
1496,223003.502559651
1497,178910.06900946
1498,166830.302188584
1499,164482.263494517
1500,151765.865808118
1501,180341.007707592
1502,167528.764656205
1503,304192.651228995
1504,248071.174327398
1505,229627.086482512
1506,172000.776240892
1507,234475.369129222
1508,200817.618994186
1509,158505.859640736
1510,151092.74928967
1511,141297.972104691
1512,173035.050769362
1513,142836.962521604
1514,169311.884562839
1515,170498.613541312
1516,138793.471276482
1517,165339.196753358
1518,131147.659234131
1519,210935.007611373
1520,134183.843605949
1521,132203.952447403
1522,171685.499933805
1523,120722.36177556
1524,122727.814172983
1525,125069.226266569
1526,117506.782725632
1527,106270.027005372
1528,135905.775208129
1529,155174.254517566
1530,180119.181683365
1531,104446.371044484
1532,97766.9259601648
1533,145342.526262807
1534,117549.00503168
1535,163218.435248105
1536,112137.263889193
1537,65284.3521964365
1538,153357.268174433
1539,187124.756572357
1540,80355.2869310904
1541,146226.66389043
1542,141788.862048453
1543,217474.372036563
1544,77390.184237511
1545,111836.637227759
1546,124601.449533843
1547,140537.073403744
1548,135407.053826442
1549,119982.955918159
1550,135217.851861657
1551,111971.302869358
1552,134762.010658153
1553,159979.161233925
1554,114898.338366122
1555,155100.86660378
1556,76176.8236961766
1557,105457.99654076
1558,100395.453116589
1559,84196.9623382605
1560,131853.537047215
1561,146081.741715282
1562,123658.256942232
1563,121383.330950534
1564,157755.811367585
1565,140749.147191516
1566,237729.567531235
1567,73137.2955478785
1568,226962.441251554
1569,152326.772675505
1570,134885.393893669
1571,121048.133992827
1572,143374.059605584
1573,230291.511845613
1574,113172.998072365
1575,210684.863187345
1576,226277.539150667
1577,194179.294272474
1578,143373.891543841
1579,143405.600663718
1580,188536.324382605
1581,161434.955678599
1582,128917.014829826
1583,324131.363597698
1584,221266.570965777
1585,142087.059401862
1586,67226.4748585982
1587,106136.559670133
1588,146071.260385568
1589,101170.047201658
1590,135926.965063033
1591,96054.8659162596
1592,123768.252748425
1593,126429.097988079
1594,145175.708640316
1595,111574.230512062
1596,237296.739866571
1597,188681.59667888
1598,228063.4232887
1599,163317.675984017
1600,157048.412740335
1601,56564.0535849231
1602,104313.088167506
1603,85950.686599276
1604,283289.64696395
1605,240977.019635397
1606,174121.213207843
1607,155652.588549468
1608,219836.183357445
1609,190911.076310839
1610,152119.826459243
1611,140410.836283352
1612,165400.777863113
1613,153387.889593733
1614,126134.66299176
1615,96768.1909382823
1616,77997.0381892845
1617,95754.1321309429
1618,126527.820050675
1619,135746.562133826
1620,162084.639100935
1621,133380.065247639
1622,141761.055748042
1623,297383.964743123
1624,197875.94628569
1625,120892.695197698
1626,168191.584495613
1627,188190.245989448
1628,277901.385050287
1629,175559.949694055
1630,380202.562451646
1631,222320.937434348
1632,255683.377378668
1633,171521.791639213
1634,183647.980312935
1635,179320.148950098
1636,151964.653556874
1637,197991.87635768
1638,178694.159110343
1639,172845.495762352
1640,276699.808008197
1641,174230.255187531
1642,228353.902164724
1643,222820.536471061
1644,233176.674206195
1645,192821.618861289
1646,165640.18626849
1647,155540.511261978
1648,137222.23518536
1649,143638.212170266
1650,113055.32832941
1651,126690.328909721
1652,102817.882728547
1653,104575.950305801
1654,144123.113196183
1655,149899.835998019
1656,148126.589785191
1657,144896.691226045
1658,144315.191756986
1659,134106.907574479
1660,153630.199349288
1661,498230.365705968
1662,439698.638412419
1663,395993.426782142
1664,473950.093757199
1665,323270.945448325
1666,300726.068325364
1667,365743.176714165
1668,346091.119053356
1669,296317.110173392
1670,376050.281085396
1671,267885.402002114
1672,526754.356850978
1673,310465.171755889
1674,237744.427433395
1675,185164.734822129
1676,190206.470359878
1677,216141.799944396
1678,461222.822960389
1679,401088.898862756
1680,379821.966051654
1681,267397.767154407
1682,295845.999983439
1683,176839.331366243
1684,171541.246766333
1685,172852.108255663
1686,167688.822112527
1687,168864.142375174
1688,182110.846990842
1689,184613.630180544
1690,195475.881364884
1691,183696.496481397
1692,260688.140807808
1693,172576.940080906
1694,179723.042194401
1695,169479.508623662
1696,265358.433525531
1697,177472.816164177
1698,350410.033811316
1699,307926.555734774
1700,240767.19472397
1701,273782.540274116
1702,267524.22598327
1703,265518.415817163
1704,292160.474981706
1705,234434.317157474
1706,405219.103195386
1707,219417.80821475
1708,216990.664568374
1709,274271.9712406
1710,223280.76703884
1711,254097.852793221
1712,259538.797854065
1713,273137.048161886
1714,229131.529694068
1715,201348.558734791
1716,188353.180565559
1717,175414.400230976
1718,139599.522124893
1719,201618.182996545
1720,244089.585872429
1721,161151.598677438
1722,129730.069264185
1723,157346.525121778
1724,211192.52350996
1725,239030.320854322
1726,193287.419350695
1727,161387.064088975
1728,182199.700682265
1729,169626.414288883
1730,148620.664793949
1731,118278.916218306
1732,120004.817226023
1733,116439.611172349
1734,110673.501085096
1735,132662.689122053
1736,116618.327294709
1737,291133.015962187
1738,218521.271720242
1739,274506.94725652
1740,213996.367264829
1741,193633.39382798
1742,172399.687691033
1743,175920.944232606
1744,318518.957774731
